Email;Timestamp;Comment;PID;Millis;EDA;IBI;RawPulse;Pressure;Button
a@a.A;2021-10-15 09:18:14.1512;NULL;NULL;153888;123;0;529;0;0
a@a.A;2021-10-15 09:18:14.1672;NULL;NULL;153899;11;0;529;0;0
a@a.A;2021-10-15 09:18:14.1672;NULL;NULL;153909;46;0;529;0;0
a@a.A;2021-10-15 09:18:14.1841;NULL;NULL;153919;18;0;529;0;0
a@a.A;2021-10-15 09:18:14.2011;NULL;NULL;153929;58;0;529;0;0
a@a.A;2021-10-15 09:18:14.2011;NULL;NULL;153939;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.2170;NULL;NULL;153949;93;0;529;0;0
a@a.A;2021-10-15 09:18:14.2170;NULL;NULL;153959;36;0;529;0;0
a@a.A;2021-10-15 09:18:14.2340;NULL;NULL;153969;58;0;529;0;0
a@a.A;2021-10-15 09:18:14.2509;NULL;NULL;153979;3;0;529;0;0
a@a.A;2021-10-15 09:18:14.2509;NULL;NULL;153989;80;0;529;0;0
a@a.A;2021-10-15 09:18:14.2669;NULL;NULL;153999;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.2679;NULL;NULL;154009;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.2838;NULL;NULL;154019;3;0;529;0;0
a@a.A;2021-10-15 09:18:14.3008;NULL;NULL;154029;75;0;529;0;0
a@a.A;2021-10-15 09:18:14.3008;NULL;NULL;154039;3;0;529;0;0
a@a.A;2021-10-15 09:18:14.3178;NULL;NULL;154049;40;0;529;0;0
a@a.A;2021-10-15 09:18:14.3178;NULL;NULL;154059;10;0;529;0;0
a@a.A;2021-10-15 09:18:14.3337;NULL;NULL;154070;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.3337;NULL;NULL;154080;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.3507;NULL;NULL;154090;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.3676;NULL;NULL;154100;50;0;529;0;0
a@a.A;2021-10-15 09:18:14.3676;NULL;NULL;154110;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.3836;NULL;NULL;154120;24;0;529;0;0
a@a.A;2021-10-15 09:18:14.4015;NULL;NULL;154130;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.4015;NULL;NULL;154140;55;0;529;0;0
a@a.A;2021-10-15 09:18:14.4175;NULL;NULL;154150;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.4175;NULL;NULL;154160;35;0;529;0;0
a@a.A;2021-10-15 09:18:14.4335;NULL;NULL;154170;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.4504;NULL;NULL;154180;49;0;529;0;0
a@a.A;2021-10-15 09:18:14.4504;NULL;NULL;154190;0;0;530;0;0
a@a.A;2021-10-15 09:18:14.4674;NULL;NULL;154200;25;0;529;0;0
a@a.A;2021-10-15 09:18:14.4674;NULL;NULL;154210;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.4843;NULL;NULL;154220;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.5013;NULL;NULL;154230;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.5013;NULL;NULL;154240;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.5172;NULL;NULL;154250;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.5172;NULL;NULL;154260;21;0;529;0;0
a@a.A;2021-10-15 09:18:14.5342;NULL;NULL;154270;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.5342;NULL;NULL;154280;24;0;529;0;0
a@a.A;2021-10-15 09:18:14.5502;NULL;NULL;154290;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.5671;NULL;NULL;154300;28;0;530;0;0
a@a.A;2021-10-15 09:18:14.5671;NULL;NULL;154310;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.5841;NULL;NULL;154320;17;0;530;0;0
a@a.A;2021-10-15 09:18:14.5841;NULL;NULL;154330;0;0;530;0;0
a@a.A;2021-10-15 09:18:14.6010;NULL;NULL;154340;0;0;530;0;0
a@a.A;2021-10-15 09:18:14.6170;NULL;NULL;154350;0;0;530;0;0
a@a.A;2021-10-15 09:18:14.6170;NULL;NULL;154360;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.6334;NULL;NULL;154370;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.6503;NULL;NULL;154380;3;0;530;0;0
a@a.A;2021-10-15 09:18:14.6503;NULL;NULL;154390;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.6673;NULL;NULL;154400;28;0;529;0;0
a@a.A;2021-10-15 09:18:14.6673;NULL;NULL;154411;0;0;530;0;0
a@a.A;2021-10-15 09:18:14.6832;NULL;NULL;154421;41;0;529;0;0
a@a.A;2021-10-15 09:18:14.7002;NULL;NULL;154431;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.7002;NULL;NULL;154441;33;0;529;0;0
a@a.A;2021-10-15 09:18:14.7172;NULL;NULL;154451;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.7172;NULL;NULL;154461;46;0;530;0;0
a@a.A;2021-10-15 09:18:14.7340;NULL;NULL;154471;0;0;530;0;0
a@a.A;2021-10-15 09:18:14.7500;NULL;NULL;154481;77;0;530;0;0
a@a.A;2021-10-15 09:18:14.7500;NULL;NULL;154491;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.7669;NULL;NULL;154501;27;0;529;0;0
a@a.A;2021-10-15 09:18:14.7839;NULL;NULL;154511;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.7839;NULL;NULL;154521;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.8008;NULL;NULL;154531;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.8008;NULL;NULL;154541;28;0;529;0;0
a@a.A;2021-10-15 09:18:14.8178;NULL;NULL;154551;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.8178;NULL;NULL;154561;74;0;529;0;0
a@a.A;2021-10-15 09:18:14.8337;NULL;NULL;154571;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.8507;NULL;NULL;154582;29;0;529;0;0
a@a.A;2021-10-15 09:18:14.8507;NULL;NULL;154592;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.8676;NULL;NULL;154602;30;0;529;0;0
a@a.A;2021-10-15 09:18:14.8676;NULL;NULL;154612;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.8836;NULL;NULL;154622;31;0;529;0;0
a@a.A;2021-10-15 09:18:14.9005;NULL;NULL;154632;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.9005;NULL;NULL;154642;49;0;529;0;0
a@a.A;2021-10-15 09:18:14.9175;NULL;NULL;154652;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.9333;NULL;NULL;154662;64;0;529;0;0
a@a.A;2021-10-15 09:18:14.9333;NULL;NULL;154672;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.9502;NULL;NULL;154682;45;0;529;0;0
a@a.A;2021-10-15 09:18:14.9502;NULL;NULL;154692;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.9682;NULL;NULL;154702;62;0;529;0;0
a@a.A;2021-10-15 09:18:14.9841;NULL;NULL;154712;0;0;529;0;0
a@a.A;2021-10-15 09:18:14.9841;NULL;NULL;154722;26;0;529;0;0
a@a.A;2021-10-15 09:18:15.0001;NULL;NULL;154732;0;0;529;0;0
a@a.A;2021-10-15 09:18:15.0001;NULL;NULL;154742;32;0;529;0;0
a@a.A;2021-10-15 09:18:15.0170;NULL;NULL;154752;0;0;529;0;0
a@a.A;2021-10-15 09:18:15.0330;NULL;NULL;154762;9;0;529;0;0
a@a.A;2021-10-15 09:18:15.0340;NULL;NULL;154772;0;0;529;0;0
a@a.A;2021-10-15 09:18:15.0500;NULL;NULL;154782;3;0;529;0;0
a@a.A;2021-10-15 09:18:15.0500;NULL;NULL;154792;0;0;529;0;0
a@a.A;2021-10-15 09:18:15.0669;NULL;NULL;154802;40;0;529;0;0
a@a.A;2021-10-15 09:18:15.0669;NULL;NULL;154812;0;0;529;0;0
a@a.A;2021-10-15 09:18:15.0839;NULL;NULL;154822;54;0;529;0;0
a@a.A;2021-10-15 09:18:15.0998;NULL;NULL;154832;0;0;529;0;0
a@a.A;2021-10-15 09:18:15.0998;NULL;NULL;154842;34;0;529;0;0
a@a.A;2021-10-15 09:18:15.1168;NULL;NULL;154852;0;0;529;0;0
a@a.A;2021-10-15 09:18:15.1168;NULL;NULL;154862;18;0;529;0;0
a@a.A;2021-10-15 09:18:15.1337;NULL;NULL;154872;0;0;529;0;0
a@a.A;2021-10-15 09:18:15.1507;NULL;NULL;154882;38;0;529;0;0
a@a.A;2021-10-15 09:18:15.1507;NULL;NULL;154892;0;0;529;0;0
a@a.A;2021-10-15 09:18:15.1666;NULL;NULL;154902;72;0;529;0;0
a@a.A;2021-10-15 09:18:15.1836;NULL;NULL;154912;0;0;529;0;0
a@a.A;2021-10-15 09:18:15.1836;NULL;NULL;154923;1;0;529;0;0
a@a.A;2021-10-15 09:18:15.2006;NULL;NULL;154933;0;0;529;0;0
a@a.A;2021-10-15 09:18:15.2006;NULL;NULL;154943;203;0;529;0;0
a@a.A;2021-10-15 09:18:15.2175;NULL;NULL;154953;0;0;530;0;0
a@a.A;2021-10-15 09:18:15.2335;NULL;NULL;154963;545;0;529;0;0
a@a.A;2021-10-15 09:18:15.2335;NULL;NULL;154973;0;0;529;0;0
a@a.A;2021-10-15 09:18:15.2504;NULL;NULL;154983;110;0;529;0;0
a@a.A;2021-10-15 09:18:15.2504;NULL;NULL;154993;0;0;529;0;0
a@a.A;2021-10-15 09:18:15.2664;NULL;NULL;155003;520;0;529;0;0
a@a.A;2021-10-15 09:18:15.2833;NULL;NULL;155013;0;0;529;0;0
a@a.A;2021-10-15 09:18:15.2833;NULL;NULL;155023;60;0;529;0;0
a@a.A;2021-10-15 09:18:15.3003;NULL;NULL;155033;0;0;529;0;0
a@a.A;2021-10-15 09:18:15.3003;NULL;NULL;155043;589;0;529;0;0
a@a.A;2021-10-15 09:18:15.3172;NULL;NULL;155053;0;0;529;0;0
a@a.A;2021-10-15 09:18:15.3332;NULL;NULL;155063;107;3012;529;0;0
a@a.A;2021-10-15 09:18:15.3332;NULL;NULL;155073;0;0;529;0;0
a@a.A;2021-10-15 09:18:15.3502;NULL;NULL;155083;498;0;529;0;0
a@a.A;2021-10-15 09:18:15.3502;NULL;NULL;155094;0;0;529;0;0
a@a.A;2021-10-15 09:18:15.3671;NULL;NULL;155104;653;0;528;0;0
a@a.A;2021-10-15 09:18:15.3831;NULL;NULL;155114;0;0;528;0;0
a@a.A;2021-10-15 09:18:15.3831;NULL;NULL;155124;546;0;528;0;0
a@a.A;2021-10-15 09:18:15.4000;NULL;NULL;155134;0;0;529;0;0
a@a.A;2021-10-15 09:18:15.4000;NULL;NULL;155144;573;0;529;0;0
a@a.A;2021-10-15 09:18:15.4170;NULL;NULL;155154;0;0;529;0;0
a@a.A;2021-10-15 09:18:15.4329;NULL;NULL;155164;611;0;529;0;0
a@a.A;2021-10-15 09:18:15.4329;NULL;NULL;155174;0;0;529;0;0
a@a.A;2021-10-15 09:18:15.4499;NULL;NULL;155184;550;0;529;0;0
a@a.A;2021-10-15 09:18:15.4499;NULL;NULL;155194;0;0;529;0;0
a@a.A;2021-10-15 09:18:15.4668;NULL;NULL;155204;567;0;530;0;0
a@a.A;2021-10-15 09:18:15.4838;NULL;NULL;155214;0;0;530;0;0
a@a.A;2021-10-15 09:18:15.4838;NULL;NULL;155224;551;0;530;0;0
a@a.A;2021-10-15 09:18:15.4998;NULL;NULL;155234;0;0;530;0;0
a@a.A;2021-10-15 09:18:15.5167;NULL;NULL;155244;596;0;530;0;0
a@a.A;2021-10-15 09:18:15.5167;NULL;NULL;155254;0;0;530;0;0
a@a.A;2021-10-15 09:18:15.5337;NULL;NULL;155264;580;0;530;0;0
a@a.A;2021-10-15 09:18:15.5337;NULL;NULL;155274;0;0;530;0;0
a@a.A;2021-10-15 09:18:15.5506;NULL;NULL;155284;599;0;530;0;0
a@a.A;2021-10-15 09:18:15.5506;NULL;NULL;155294;0;0;530;0;0
a@a.A;2021-10-15 09:18:15.5666;NULL;NULL;155304;553;0;530;0;0
a@a.A;2021-10-15 09:18:15.5835;NULL;NULL;155314;0;0;530;0;0
a@a.A;2021-10-15 09:18:15.5835;NULL;NULL;155324;632;0;530;0;0
a@a.A;2021-10-15 09:18:15.6005;NULL;NULL;155334;0;0;530;0;0
a@a.A;2021-10-15 09:18:15.6005;NULL;NULL;155344;570;0;530;0;0
a@a.A;2021-10-15 09:18:15.6164;NULL;NULL;155354;0;0;530;0;0
a@a.A;2021-10-15 09:18:15.6334;NULL;NULL;155364;636;0;530;0;0
a@a.A;2021-10-15 09:18:15.6334;NULL;NULL;155374;0;0;530;0;0
a@a.A;2021-10-15 09:18:15.6494;NULL;NULL;155384;518;0;530;0;0
a@a.A;2021-10-15 09:18:15.6494;NULL;NULL;155394;0;0;530;0;0
a@a.A;2021-10-15 09:18:15.6663;NULL;NULL;155404;671;0;530;0;0
a@a.A;2021-10-15 09:18:15.6833;NULL;NULL;155414;0;0;530;0;0
a@a.A;2021-10-15 09:18:15.6833;NULL;NULL;155424;495;0;530;0;0
a@a.A;2021-10-15 09:18:15.7002;NULL;NULL;155435;0;0;530;0;0
a@a.A;2021-10-15 09:18:15.7162;NULL;NULL;155445;459;0;530;0;0
a@a.A;2021-10-15 09:18:15.7162;NULL;NULL;155455;0;0;529;0;0
a@a.A;2021-10-15 09:18:15.7331;NULL;NULL;155465;654;401;530;0;0
a@a.A;2021-10-15 09:18:15.7331;NULL;NULL;155475;0;0;529;0;0
a@a.A;2021-10-15 09:18:15.7501;NULL;NULL;155485;506;0;529;0;0
a@a.A;2021-10-15 09:18:15.7660;NULL;NULL;155495;0;0;529;0;0
a@a.A;2021-10-15 09:18:15.7670;NULL;NULL;155505;594;0;529;0;0
a@a.A;2021-10-15 09:18:15.7830;NULL;NULL;155515;0;0;528;0;0
a@a.A;2021-10-15 09:18:15.7830;NULL;NULL;155525;418;0;529;0;0
a@a.A;2021-10-15 09:18:15.8000;NULL;NULL;155535;0;0;529;0;0
a@a.A;2021-10-15 09:18:15.8000;NULL;NULL;155545;578;0;529;0;0
a@a.A;2021-10-15 09:18:15.8159;NULL;NULL;155555;0;0;529;0;0
a@a.A;2021-10-15 09:18:15.8329;NULL;NULL;155565;545;0;529;0;0
a@a.A;2021-10-15 09:18:15.8329;NULL;NULL;155575;0;0;529;0;0
a@a.A;2021-10-15 09:18:15.8498;NULL;NULL;155585;547;0;529;0;0
a@a.A;2021-10-15 09:18:15.8498;NULL;NULL;155595;0;0;529;0;0
a@a.A;2021-10-15 09:18:15.8668;NULL;NULL;155606;613;0;529;0;0
a@a.A;2021-10-15 09:18:15.8827;NULL;NULL;155616;0;0;530;0;0
a@a.A;2021-10-15 09:18:15.8827;NULL;NULL;155626;419;0;530;0;0
a@a.A;2021-10-15 09:18:15.8997;NULL;NULL;155636;0;0;530;0;0
a@a.A;2021-10-15 09:18:15.9166;NULL;NULL;155646;372;0;530;0;0
a@a.A;2021-10-15 09:18:15.9166;NULL;NULL;155656;0;0;530;0;0
a@a.A;2021-10-15 09:18:15.9336;NULL;NULL;155666;383;0;530;0;0
a@a.A;2021-10-15 09:18:15.9336;NULL;NULL;155676;0;0;530;0;0
a@a.A;2021-10-15 09:18:15.9495;NULL;NULL;155686;359;0;530;0;0
a@a.A;2021-10-15 09:18:15.9665;NULL;NULL;155696;0;0;530;0;0
a@a.A;2021-10-15 09:18:15.9665;NULL;NULL;155706;527;0;530;0;0
a@a.A;2021-10-15 09:18:15.9825;NULL;NULL;155716;0;0;530;0;0
a@a.A;2021-10-15 09:18:16.0004;NULL;NULL;155726;353;0;530;0;0
a@a.A;2021-10-15 09:18:16.0004;NULL;NULL;155736;0;0;530;0;0
a@a.A;2021-10-15 09:18:16.0164;NULL;NULL;155746;526;0;530;0;0
a@a.A;2021-10-15 09:18:16.0164;NULL;NULL;155756;0;0;529;0;0
a@a.A;2021-10-15 09:18:16.0333;NULL;NULL;155766;314;0;530;0;0
a@a.A;2021-10-15 09:18:16.0333;NULL;NULL;155776;0;0;530;0;0
a@a.A;2021-10-15 09:18:16.0503;NULL;NULL;155786;513;0;530;0;0
a@a.A;2021-10-15 09:18:16.0503;NULL;NULL;155796;0;0;529;0;0
a@a.A;2021-10-15 09:18:16.0662;NULL;NULL;155806;290;0;529;0;0
a@a.A;2021-10-15 09:18:16.0832;NULL;NULL;155816;0;0;529;0;0
a@a.A;2021-10-15 09:18:16.0832;NULL;NULL;155826;544;0;529;0;0
a@a.A;2021-10-15 09:18:16.0992;NULL;NULL;155836;0;0;529;0;0
a@a.A;2021-10-15 09:18:16.1171;NULL;NULL;155846;411;0;529;0;0
a@a.A;2021-10-15 09:18:16.1171;NULL;NULL;155856;0;0;529;0;0
a@a.A;2021-10-15 09:18:16.1331;NULL;NULL;155866;553;0;529;0;0
a@a.A;2021-10-15 09:18:16.1331;NULL;NULL;155876;0;0;529;0;0
a@a.A;2021-10-15 09:18:16.1497;NULL;NULL;155886;491;0;529;0;0
a@a.A;2021-10-15 09:18:16.1666;NULL;NULL;155896;0;0;529;0;0
a@a.A;2021-10-15 09:18:16.1666;NULL;NULL;155906;582;0;529;0;0
a@a.A;2021-10-15 09:18:16.1836;NULL;NULL;155916;0;456;529;0;0
a@a.A;2021-10-15 09:18:16.1836;NULL;NULL;155926;422;0;529;0;0
a@a.A;2021-10-15 09:18:16.1996;NULL;NULL;155936;0;0;529;0;0
a@a.A;2021-10-15 09:18:16.2175;NULL;NULL;155947;340;0;529;0;0
a@a.A;2021-10-15 09:18:16.2175;NULL;NULL;155957;0;0;528;0;0
a@a.A;2021-10-15 09:18:16.2335;NULL;NULL;155967;163;0;528;0;0
a@a.A;2021-10-15 09:18:16.2494;NULL;NULL;155977;0;0;528;0;0
a@a.A;2021-10-15 09:18:16.2494;NULL;NULL;155987;118;0;529;0;0
a@a.A;2021-10-15 09:18:16.2664;NULL;NULL;155997;0;0;529;0;0
a@a.A;2021-10-15 09:18:16.2664;NULL;NULL;156007;269;0;529;0;0
a@a.A;2021-10-15 09:18:16.2823;NULL;NULL;156017;0;0;529;0;0
a@a.A;2021-10-15 09:18:16.3003;NULL;NULL;156027;134;0;529;0;0
a@a.A;2021-10-15 09:18:16.3003;NULL;NULL;156037;0;0;529;0;0
a@a.A;2021-10-15 09:18:16.3162;NULL;NULL;156047;237;0;529;0;0
a@a.A;2021-10-15 09:18:16.3162;NULL;NULL;156057;0;0;529;0;0
a@a.A;2021-10-15 09:18:16.3332;NULL;NULL;156067;145;0;529;0;0
a@a.A;2021-10-15 09:18:16.3332;NULL;NULL;156077;6;0;529;0;0
a@a.A;2021-10-15 09:18:16.3502;NULL;NULL;156087;315;0;529;0;0
a@a.A;2021-10-15 09:18:16.3662;NULL;NULL;156097;0;0;530;0;0
a@a.A;2021-10-15 09:18:16.3662;NULL;NULL;156107;141;0;529;0;0
a@a.A;2021-10-15 09:18:16.3832;NULL;NULL;156118;0;0;529;0;0
a@a.A;2021-10-15 09:18:16.3991;NULL;NULL;156128;159;0;529;0;0
a@a.A;2021-10-15 09:18:16.4001;NULL;NULL;156138;52;0;529;0;0
a@a.A;2021-10-15 09:18:16.4171;NULL;NULL;156148;0;0;529;0;0
a@a.A;2021-10-15 09:18:16.4171;NULL;NULL;156158;10;0;529;0;0
a@a.A;2021-10-15 09:18:16.4330;NULL;NULL;156168;140;0;529;0;0
a@a.A;2021-10-15 09:18:16.4490;NULL;NULL;156178;0;0;529;0;0
a@a.A;2021-10-15 09:18:16.4490;NULL;NULL;156188;118;0;529;0;0
a@a.A;2021-10-15 09:18:16.4659;NULL;NULL;156198;2;0;529;0;0
a@a.A;2021-10-15 09:18:16.4659;NULL;NULL;156208;147;0;529;0;0
a@a.A;2021-10-15 09:18:16.4829;NULL;NULL;156218;0;0;529;0;0
a@a.A;2021-10-15 09:18:16.4998;NULL;NULL;156228;88;0;529;0;0
a@a.A;2021-10-15 09:18:16.4998;NULL;NULL;156238;0;0;529;0;0
a@a.A;2021-10-15 09:18:16.5168;NULL;NULL;156248;154;0;529;0;0
a@a.A;2021-10-15 09:18:16.5168;NULL;NULL;156258;20;0;529;0;0
a@a.A;2021-10-15 09:18:16.5328;NULL;NULL;156268;98;0;529;0;0
a@a.A;2021-10-15 09:18:16.5497;NULL;NULL;156278;2;0;529;0;0
a@a.A;2021-10-15 09:18:16.5497;NULL;NULL;156288;140;0;529;0;0
a@a.A;2021-10-15 09:18:16.5657;NULL;NULL;156298;0;0;529;0;0
a@a.A;2021-10-15 09:18:16.5657;NULL;NULL;156308;139;0;529;0;0
a@a.A;2021-10-15 09:18:16.5836;NULL;NULL;156318;0;402;529;0;0
a@a.A;2021-10-15 09:18:16.5836;NULL;NULL;156328;82;0;529;0;0
a@a.A;2021-10-15 09:18:16.5996;NULL;NULL;156338;0;0;529;0;0
a@a.A;2021-10-15 09:18:16.6165;NULL;NULL;156348;118;0;529;0;0
a@a.A;2021-10-15 09:18:16.6165;NULL;NULL;156358;1;0;529;0;0
a@a.A;2021-10-15 09:18:16.6325;NULL;NULL;156368;93;0;528;0;0
a@a.A;2021-10-15 09:18:16.6325;NULL;NULL;156378;0;0;528;0;0
a@a.A;2021-10-15 09:18:16.6494;NULL;NULL;156388;125;0;529;0;0
a@a.A;2021-10-15 09:18:16.6664;NULL;NULL;156398;0;0;529;0;0
a@a.A;2021-10-15 09:18:16.6664;NULL;NULL;156408;115;0;529;0;0
a@a.A;2021-10-15 09:18:16.6834;NULL;NULL;156418;0;0;529;0;0
a@a.A;2021-10-15 09:18:16.6993;NULL;NULL;156428;144;0;529;0;0
a@a.A;2021-10-15 09:18:16.6993;NULL;NULL;156438;26;0;529;0;0
a@a.A;2021-10-15 09:18:16.7163;NULL;NULL;156448;52;0;529;0;0
a@a.A;2021-10-15 09:18:16.7163;NULL;NULL;156459;0;0;529;0;0
a@a.A;2021-10-15 09:18:16.7332;NULL;NULL;156469;18;0;529;0;0
a@a.A;2021-10-15 09:18:16.7492;NULL;NULL;156479;0;0;529;0;0
a@a.A;2021-10-15 09:18:16.7492;NULL;NULL;156489;0;0;529;0;0
a@a.A;2021-10-15 09:18:16.7661;NULL;NULL;156499;3;0;529;0;0
a@a.A;2021-10-15 09:18:16.7831;NULL;NULL;156509;86;0;529;0;0
a@a.A;2021-10-15 09:18:16.7831;NULL;NULL;156519;0;0;529;0;0
a@a.A;2021-10-15 09:18:16.7991;NULL;NULL;156529;39;0;529;0;0
a@a.A;2021-10-15 09:18:16.7991;NULL;NULL;156539;22;0;529;0;0
a@a.A;2021-10-15 09:18:16.8160;NULL;NULL;156549;60;0;529;0;0
a@a.A;2021-10-15 09:18:16.8160;NULL;NULL;156559;33;0;529;0;0
a@a.A;2021-10-15 09:18:16.8330;NULL;NULL;156569;49;0;529;0;0
a@a.A;2021-10-15 09:18:16.8499;NULL;NULL;156579;20;0;529;0;0
a@a.A;2021-10-15 09:18:16.8499;NULL;NULL;156589;126;0;529;0;0
a@a.A;2021-10-15 09:18:16.8659;NULL;NULL;156599;11;0;529;0;0
a@a.A;2021-10-15 09:18:16.8659;NULL;NULL;156609;55;0;529;0;0
a@a.A;2021-10-15 09:18:16.8828;NULL;NULL;156619;0;0;529;0;0
a@a.A;2021-10-15 09:18:16.8998;NULL;NULL;156630;0;0;529;0;0
a@a.A;2021-10-15 09:18:16.8998;NULL;NULL;156640;27;0;530;0;0
a@a.A;2021-10-15 09:18:16.9157;NULL;NULL;156650;0;0;529;0;0
a@a.A;2021-10-15 09:18:16.9157;NULL;NULL;156660;4;0;529;0;0
a@a.A;2021-10-15 09:18:16.9327;NULL;NULL;156670;0;0;529;0;0
a@a.A;2021-10-15 09:18:16.9496;NULL;NULL;156680;23;0;529;0;0
a@a.A;2021-10-15 09:18:16.9496;NULL;NULL;156690;0;0;530;0;0
a@a.A;2021-10-15 09:18:16.9656;NULL;NULL;156700;39;0;529;0;0
a@a.A;2021-10-15 09:18:16.9826;NULL;NULL;156710;0;0;529;0;0
a@a.A;2021-10-15 09:18:16.9826;NULL;NULL;156720;0;401;530;0;0
a@a.A;2021-10-15 09:18:16.9995;NULL;NULL;156730;0;0;529;0;0
a@a.A;2021-10-15 09:18:16.9995;NULL;NULL;156740;29;0;529;0;0
a@a.A;2021-10-15 09:18:17.0155;NULL;NULL;156750;0;0;529;0;0
a@a.A;2021-10-15 09:18:17.0324;NULL;NULL;156760;58;0;529;0;0
a@a.A;2021-10-15 09:18:17.0324;NULL;NULL;156770;0;0;529;0;0
a@a.A;2021-10-15 09:18:17.0494;NULL;NULL;156780;43;0;529;0;0
a@a.A;2021-10-15 09:18:17.0494;NULL;NULL;156790;0;0;529;0;0
a@a.A;2021-10-15 09:18:17.0663;NULL;NULL;156800;25;0;529;0;0
a@a.A;2021-10-15 09:18:17.0663;NULL;NULL;156810;0;0;529;0;0
a@a.A;2021-10-15 09:18:17.0823;NULL;NULL;156820;28;0;529;0;0
a@a.A;2021-10-15 09:18:17.0992;NULL;NULL;156830;0;0;529;0;0
a@a.A;2021-10-15 09:18:17.0992;NULL;NULL;156840;55;0;529;0;0
a@a.A;2021-10-15 09:18:17.1162;NULL;NULL;156850;0;0;529;0;0
a@a.A;2021-10-15 09:18:17.1162;NULL;NULL;156860;49;0;529;0;0
a@a.A;2021-10-15 09:18:17.1322;NULL;NULL;156870;0;0;530;0;0
a@a.A;2021-10-15 09:18:17.1491;NULL;NULL;156880;18;0;530;0;0
a@a.A;2021-10-15 09:18:17.1491;NULL;NULL;156890;0;0;530;0;0
a@a.A;2021-10-15 09:18:17.1661;NULL;NULL;156900;30;0;530;0;0
a@a.A;2021-10-15 09:18:17.1661;NULL;NULL;156910;0;0;530;0;0
a@a.A;2021-10-15 09:18:17.1830;NULL;NULL;156920;48;0;530;0;0
a@a.A;2021-10-15 09:18:17.2000;NULL;NULL;156930;0;0;530;0;0
a@a.A;2021-10-15 09:18:17.2000;NULL;NULL;156940;22;0;530;0;0
a@a.A;2021-10-15 09:18:17.2179;NULL;NULL;156950;0;0;530;0;0
a@a.A;2021-10-15 09:18:17.2179;NULL;NULL;156960;26;0;530;0;0
a@a.A;2021-10-15 09:18:17.2329;NULL;NULL;156971;0;0;530;0;0
a@a.A;2021-10-15 09:18:17.2498;NULL;NULL;156981;44;0;530;0;0
a@a.A;2021-10-15 09:18:17.2498;NULL;NULL;156991;0;0;530;0;0
a@a.A;2021-10-15 09:18:17.2658;NULL;NULL;157001;3;0;530;0;0
a@a.A;2021-10-15 09:18:17.2828;NULL;NULL;157011;0;0;530;0;0
a@a.A;2021-10-15 09:18:17.2828;NULL;NULL;157021;11;0;530;0;0
a@a.A;2021-10-15 09:18:17.2997;NULL;NULL;157031;0;0;530;0;0
a@a.A;2021-10-15 09:18:17.2997;NULL;NULL;157041;53;0;530;0;0
a@a.A;2021-10-15 09:18:17.3157;NULL;NULL;157051;0;0;529;0;0
a@a.A;2021-10-15 09:18:17.3157;NULL;NULL;157061;23;0;530;0;0
a@a.A;2021-10-15 09:18:17.3326;NULL;NULL;157071;0;0;529;0;0
a@a.A;2021-10-15 09:18:17.3496;NULL;NULL;157081;0;0;529;0;0
a@a.A;2021-10-15 09:18:17.3496;NULL;NULL;157091;0;0;529;0;0
a@a.A;2021-10-15 09:18:17.3665;NULL;NULL;157101;44;0;529;0;0
a@a.A;2021-10-15 09:18:17.3665;NULL;NULL;157111;0;0;529;0;0
a@a.A;2021-10-15 09:18:17.3825;NULL;NULL;157121;8;401;529;0;0
a@a.A;2021-10-15 09:18:17.3994;NULL;NULL;157131;0;0;529;0;0
